staSeq,locationName,locationDescription,locationType,ylat,xlong,sourceMapScale,horizCollectMethod,horizRefDatum,stateCd,munName,subBasin,adbSegID,hydroID,stationsCommentTxt,createDate,createUser,lastUpdateDate,lastUpdateUser,,
18887,Sprain Brook tributary,100 m upstream of Sprain Brook by Painter Hill Rd,River/Stream Perennial,41.583871,-73.250149,24000,Interpolation-Satellite,WGS84,CT,WASHINGTON,6803,1790876,NULL,wild brook trout **Location needs correction - lat/long previously 41.612160  72.703500; set to approximately -72.703500 but still not correct location... - M Lally 6/22/16 duplicate w/ wrong location retasked to another sprain brook trib (NH 4/26/2017) IF this is a trib  it is basin 6803-04-1  will need a segment. Verify station location first. WT 012019; fish survey,6/11/2015 10:52,HumphreysM,11/17/2021 18:20,BeckerM,,
14526,Silver Lake,adjacent Boat ramp,Lake,41.5839,-72.7704,24000,GPS-Unspecified,NAD83,CT,BERLIN,4601,CT4601-00-1-L2_01,NULL,Initial Site Number=SL-2 or alias of =SL-2//site comments:Turbidity investigation from dredging 1999,6/25/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
15339,Sawmill Brook,at Smith Street,River/Stream,41.5841,-72.7191,24000,Interpolation-Map,NAD83,CT,MIDDLETOWN,4604,CT4604-00_01,NULL,Initial Site Number=SaB030 or alias of =//site comments:Site was sampled by CT Riverwatch as part of a wet/dry weather intensive survey in 2002,12/18/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
18991,Carmel Hill Brook,at Peter Road,River/Stream,41.58453,-73.234289,0,Interpolation-Satellite,WGS84,CT,WOODBURY,6804,CT6804-08_01,103012555,Established 2015 as dry stream location by PRWC (VolMon),2/1/2016 16:05,LallyMe,12/27/2021 17:18,BeckerM,,
18902,Sawmill Brook Trib,above I-91,River/Stream,41.584533,-72.712342,0,Interpolation-Satellite,WGS84,CT,MIDDLETOWN,4604,NULL,106002459,,8/5/2015 11:43,HagstromN,10/5/2021 14:34,BeckerM,,
19375,Lake Winemaug,center of lake,Lake,41.585,-73.13,0,Interpolation-Satellite,WGS84,CT,WATERTOWN,6912,NULL,NULL,; entered by mbeauchene as an IFD lake survey site,11/28/2016 12:17,BeaucheneM,11/17/2021 18:20,BeckerM,,
17044,Shetucket River  tributary to,US of rte 97,River/Stream,41.585,-72.0481,24000,Unknown,NAD83,CT,NORWICH,3800,Needs,NULL,Initial Site Number=5203 or alias of =5203//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
14846,Sawmill Brook,at confluence with spring lake outfall,River/Stream,41.5851,-73.5108,24000,Interpolation-Map,NAD83,CT,SHERMAN,6401,CT6401-00_01,NULL,Initial Site Number=CT 35-05 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.,4/25/2002 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14618,Pocotopaug Creek,Immediately below Dam at Lake outlet,River/Stream,41.5852,-72.5018,24000,Interpolation-Map,NAD83,CT,EAST HAMPTON,4709,CT4709-04_02,NULL,Initial Site Number=2 or alias of =//site comments:sample collected for fish kill investigation winter 1999-2000,2/7/2000 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14619,Pocotopaug Lake,Immediately above Dam at Lake outlet,Lake,41.5855,-72.5018,24000,Interpolation-Map,NAD83,CT,EAST HAMPTON,4709,CT4709-04-1-L1_01,NULL,Initial Site Number=1 or alias of =//site comments:sample collected for fish kill investigation winter 1999-2000,2/7/2000 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16022,Weekeepeemee River,upstream Route 132,River/Stream,41.5856,-73.2292,24000,Interpolation-Map,NAD83,CT,WOODBURY,6804,CT6804-00_01,103012530,Initial Site Number=CTS06621-0006 or alias of =//site comments:fish community must be based on fry stocked assessments,8/3/2006 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
14768,Kensington Fish Hatchery,at well 1,Well,41.5856,-72.7953,24000,GPS-Unspecified,NAD83,CT,BERLIN,4601,INTO_CT****,NULL,Initial Site Number=Well1 or alias of =//site comments:sample collected at mixing chamber with wells 2 and 3 off.  The sample was pumped through the 8 underground pipe which is common for 1,2,"3 this line delivers water to the hatch house aspirator then continues to the main aspirator.""",6/21/2001 0:00,Unknown,11/12/2015 9:51,Unknown
18901,Sawmill Brook Trib,below I-91,River/Stream,41.585697,-72.713549,0,Interpolation-Satellite,WGS84,CT,MIDDLETOWN,4604,NULL,106002459,; sliplining site,8/5/2015 11:40,HagstromN,11/17/2021 18:20,BeckerM,,
14525,Silver Lake,center of northern cove,Lake,41.5857,-72.7693,24000,GPS-Unspecified,NAD83,CT,BERLIN,4601,CT4601-00-1-L2_00,NULL,Initial Site Number=SL-1 or alias of =SL-1//site comments:Turbidity investigation from dredging 1999,6/25/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
20711,Connecticut River,Downstream of the Mattabassett WPCF ,River/Stream,41.58578,-72.644137,0,Interpolation-Digital Map Source,WGS84,CT,CROMWELL,4000,NULL,NULL,Alternate ID: Mattabassett_WPFC-DS; 2021 POTW PFAS Study surface water sampling location (rough approximate),4/12/2022 20:41,LallyMe,4/12/2022 20:41,LallyMe,,
16518,Blackledge River,US of River Rd. Bridge,River/Stream,41.5858,-72.4214,24000,Unknown,NAD83,CT,COLCHESTER,4707,CT4707-00_01,106002457,Initial Site Number=1091 or alias of =1091//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
14935,Silver Lake Flocculation basin,at end of pipe DSN 001,Constructed Wetland,41.5859,-72.7683,24000,Interpolation-Map,NAD83,CT,BERLIN,4601,UNKNOWN,NULL,Initial Site Number= or alias of =//site comments:quarterly permit evaluation,9/11/2002 0:00,Unknown,11/12/2015 9:50,Unknown,,
17762,Battle Swamp Brook  Tributary to,at Route 199,River/Stream,41.58595,-73.322153,0,Interpolation-Satellite,WGS84,CT,ROXBURY,6700,NULL,103012556,; RBV sample 2011,1/24/2012 14:11,BeaucheneM,11/17/2021 18:20,BeckerM,,
15131,Steele Brook,50 meters DS of Falls Ave.,River/Stream,41.586,-73.077,24000,Interpolation-Map,NAD83,CT,WATERBURY,6912,CT6912-00_02,NULL,Initial Site Number=1511.09 or alias of =//site comments:Kennedy HS,9/22/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
19363,Scoville Reservoir,center of lake,Lake,41.586,-72.979,0,Interpolation-Satellite,WGS84,CT,WOLCOTT,6914,NULL,NULL,; added by mbeauchene  IFD lake survey site,11/28/2016 12:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
19675,Dickinson Creek,from Bull Hill Access at town line,River/Stream,41.586102,-72.453519,0,Interpolation-Satellite,WGS84,CT,MARLBOROUGH,4708,NULL,NULL,IFD Atl Salm monitoring,5/10/2017 12:36,HagstromN,5/10/2017 12:39,HagstromN,,
19909,Saw Mill Brook,Upstream of Rowley Road,River/Stream Intermittent,41.5863,-73.1624,0,Interpolation-Satellite,WGS84,CT,WOODBURY,6802,NULL,103012658,This headwater was incredibly overgrown and unsampleable. The brook is below (fed by) Engleke Pond.; Inland Fisheries Division. Fish Sample Site.,8/21/2017 9:12,MachowskiE,11/17/2021 18:20,BeckerM,,
20699,Connecticut River,In the vicinity of the Mattabassett WPCF ,River/Stream,41.586667,-72.643333,0,Interpolation-Digital Map Source,WGS84,CT,CROMWELL,4000,NULL,NULL,Added for 2021 POTW study - fish tissue collection location,4/10/2022 11:01,LallyMe,4/10/2022 11:01,LallyMe,,
16936,Pachaug River,DS Shetucket Tpke,River/Stream,41.5867,-71.8353,24000,Unknown,NAD83,CT,VOLUNTOWN,3600,CT3600-00_05,NULL,Initial Site Number=5205 or alias of =5205//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,11/19/2015 11:49,TokarzW,,
15965,Meadow Brook,immediately upstream confluence with Jeremy River,River/Stream,41.5871,-72.3868,24000,Interpolation-Map,NAD83,CT,COLCHESTER,4703,CT4703-00_01,106002443,Initial Site Number=4703 or alias of =//site comments:site established for IC project.  Pull off rte 2 east as soon as you pass over the bridge for jeremy river crossing.,5/31/2006 0:00,BellucciC,10/5/2021 14:34,BeckerM,,
20727,Mattabassett_WPCF,At the Mattabassett WPCF final effluent ,Facility Municipal Sewage (POTW),41.587101,-72.650902,0,Interpolation-Digital Map Source,WGS84,CT,CROMWELL,4000,NULL,NULL,Alternate ID: Mattabassett_Eff; 2021 POTW PFAS Study surface water sampling location (rough approximate),4/12/2022 20:46,LallyMe,4/12/2022 20:46,LallyMe,,
17505,Wattles Brook,downstream Railroad tracks  adjacent to Davis Street,River/Stream,41.587125,-73.08862,0,Interpolation-Other,NAD83,CT,WATERTOWN,6912,NULL,NULL,Sampled for Revised TMDL Support; VFW parking lot adjacent to Davis Street.  Downstream of bridge crossing over Wattles Brook,3/1/2011 10:51,Unknown,11/17/2021 18:20,BeckerM,,
18900,Sawmill Brook Trib,above Sawmill confluence at industrial park rd.,River/Stream,41.587189,-72.717588,0,Interpolation-Satellite,WGS84,CT,MIDDLETOWN,4604,NULL,106002455,,8/5/2015 11:38,HagstromN,10/5/2021 14:34,BeckerM,,
18899,sawmill brook,below trib at industrial drive,River/Stream,41.587314,-72.717561,0,Interpolation-Satellite,WGS84,CT,MIDDLETOWN,4604,NULL,-99,,8/5/2015 11:35,HagstromN,10/5/2021 14:34,BeckerM,,
19695,Crooked Brook,Linden Dr dead end through woods,River/Stream,41.587328,-72.785488,0,Interpolation-Satellite,WGS84,CT,BERLIN,4601,NULL,NULL,; Station created for stream flow monitoring.,5/24/2017 12:19,CzarnowskiMM,11/17/2021 18:20,BeckerM,,
18571,Crooked Brook,35m Upstream Campbell Road,River/Stream,41.587341,-71.91956,24000,Interpolation-Map,NAD83,CT,GRISWOLD,3600,NULL,NULL,Established 2012 by IFD as new fish community monitoring site,12/2/2013 10:10,LallyMe,12/2/2013 10:10,LallyMe,,
18842,Jermey River,Below Commuter Lot,River/Stream,41.58747,-72.39704,0,Interpolation-Satellite,WGS84,CT,COLCHESTER,4705,NULL,NULL,salmon Monitoring Plot#4,1/5/2015 14:32,HagstromN,1/5/2015 14:32,HagstromN,,
14518,Belcher Brook,downstream Norton Lane,River/Stream,41.5877,-72.769,24000,GPS-Unspecified,NAD83,CT,BERLIN,4601,CT4601-00_01,NULL,Initial Site Number=BB-NL or alias of =BeB060//site comments:turbidity from silver lake dredging project 1999  CT Riverwatch intensive survey 2002,6/11/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14417,Quinnipiac River,upstream West Main Street,River/Stream,41.5878,-72.891,24000,GPS-Unspecified,NAD83,CT,SOUTHINGTON,5200,CT5200-00_05,NULL,Initial Site Number=QR10 or alias of =//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
20712,Connecticut River,Upstream of the Mattabassett WPCF ,River/Stream,41.5878,-72.642959,0,Interpolation-Digital Map Source,WGS84,CT,CROMWELL,4000,NULL,NULL,Alternate ID: Mattabassett_WPFC-US; 2021 POTW PFAS Study surface water sampling location (rough approximate),4/12/2022 20:41,LallyMe,4/12/2022 20:41,LallyMe,,
14188,Eightmile River,downstream Marion Avenue,River/Stream,41.588,-72.8977,24000,GPS-Unspecified,NAD83,CT,SOUTHINGTON,5201,CT5201-00_01,NULL,Initial Site Number=18 or alias of =QR9 1311.01//site comments:Reference station. This site was destroyed by bridge construction during 2004-2005,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16701,Great Brook,Adjacent to North end of Center Cemetary,River/Stream,41.5881,-73.4019,24000,Unknown,NAD83,CT,NEW MILFORD,6000,Needs,NULL,Initial Site Number=3088 or alias of =3088//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
17567,Bartlett Brook,Upstream Taylor Bridge Road,River/Stream,41.5883,-72.25627,24000,Unknown,NAD83,CT,LEBANON,3902,Needs,108000302,"Initial Site Number= or alias of=  Site comment:   in bartlett WMA""",7/22/2010 0:00,BeaucheneM,10/5/2021 14:34,BeckerM,,
19384,Eightmile River Tributary,US of Marion Ave-behind school,River/Stream,41.588445,-72.896819,0,Interpolation-Satellite,WGS84,CT,SOUTHINGTON,5201,NULL,NULL,IFD,12/16/2016 9:07,HagstromN,12/16/2016 9:07,HagstromN,,
14223,Hancock Brook,downstream Bridge in Waterville Park,River/Stream,41.5885,-73.0503,24000,Interpolation-Map,NAD83,CT,WATERBURY,6911,CT6911-00_01,103012486,Initial Site Number=189 or alias of =1511.10 1515.02//site comments:,3/2/1999 0:00,Unknown,10/5/2021 14:34,BeckerM,,
19553,Eightmile River,Upstream from Jet Screw Factory above Marion Ave.,River/Stream,41.5886,-72.89893,0,Interpolation-Satellite,WGS84,CT,SOUTHINGTON,5201,5201,NULL,IFD 2015 Site - Standard site,2/21/2017 10:06,LallyMe,2/21/2017 10:07,LallyMe,,
20062,Shepaug River  Unnamed tributary to,Parallel to Judds Bridge Road (630 m upstream Walker Brook Road South),River/Stream,41.58868,-73.35209,0,Interpolation-Satellite,WGS84,CT,NEW MILFORD,6700,CT6700-23_02,103012489,Established 2018 as new NRSA site NRS18_CT_10031; Located 630m upstream of station 15518 (segment CT6700-23_01),6/12/2018 11:30,LallyMe,12/27/2021 17:18,BeckerM,,
15345,John Hall Brook,at Orchard Road,River/Stream,41.5888,-72.8144,24000,Interpolation-Map,NAD83,CT,BERLIN,4600,CT4600-05_02,NULL,Initial Site Number=JhB018 or alias of =//site comments:Site was sampled by CT Riverwatch as part of a wet/dry weather intensive survey in 2000,12/18/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
17127,Bullymuck Brook  tributary to,30 M US mouth,River/Stream,41.5889,-73.4631,24000,Unknown,NAD83,CT,NEW MILFORD,6000,Needs,NULL,Initial Site Number=3106 or alias of =3106//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/21/2021 14:17,BeckerM,,
14660,Pocotopaug Lake,Due south of rock outcropping Southeast cove of Lake,Lake,41.5889,-72.4985,24000,GPS-Unspecified,NAD83,CT,EAST HAMPTON,4709,CT4709-04-1-L1_01,NULL,Initial Site Number=PL4 or alias of =//site comments:This site was established as part of a spring turnover investigation.,5/22/2000 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
14481,Turkey Brook,at Skipper Ave,River/Stream,41.5891,-73.0761,24000,Interpolation-Map,NAD83,CT,WATERTOWN,6912,NOSEG,NULL,Initial Site Number=146 or alias of =//site comments:,11/23/2010 11:28,Unknown,11/23/2010 11:28,BeaucheneM,,
14750,Naugatuck River  pipe at Chase River Rd South,150 meters downstream of old dam chase river parkway,Storm Sewer,41.5893,-73.0572,24000,Interpolation-Map,NAD83,CT,WATERBURY,6900,INTO_CT****,NULL,Initial Site Number=NR18Ps or alias of =4//site comments:site sampled as part of misc pipe sampling trip #888.,4/9/2001 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16536,Bullymuck Brook,Parallel to Candlewood Hill Rd DS of trib,River/Stream,41.5894,-73.4611,24000,Unknown,NAD83,CT,NEW MILFORD,6000,6000-32-1,103012418,Initial Site Number=3066 or alias of =3066//site comments:Stream Survey Site,1/12/2009 0:00,BeaucheneM,12/27/2021 17:18,BeckerM,,
14323,Naugatuck River,Adjacent to 300 Chase River Road,River/Stream,41.5894,-73.0574,24000,GPS-Unspecified,NAD83,CT,WATERBURY,6900,CT6900-00_04,NULL,Initial Site Number=NR18 or alias of =//site comments:Access to station where retaining wall ends.,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
16167,Jeremy River,approximately 150 feet downstream of parking lot area behind RT 2 - exit 16 (RT 149)Commuter Parking Lot,River/Stream,41.5894,-72.3948,24000,Interpolation-Map,NAD83,CT,COLCHESTER,4705,CT4705-00_02,106002432,Initial Site Number=JB-DS or alias of =//site comments:below sewer main break that happen 6/23/07 with 50 000 gallon of raw sewage SRWP RBV site 2012,7/3/2007 0:00,LizotteT,10/5/2021 14:34,BeckerM,,
20612,"Willeys Brook (Christopher Brook"")""",US Christopher Road,River/Stream,41.589625,-72.510993,0,Interpolation-Satellite,WGS84,CT,EAST HAMPTON,4709,NULL,NULL,IFD sample site; US Christopher Road next to house # 20 & 17,8/24/2021 14:39,EltzB,11/17/2021 18:20,BeckerM,,
14655,Naugatuck River  pipe at Chase River Rd North,25 meters downstream Old dam on east bank,Storm Sewer,41.5897,-73.0575,24000,GPS-Unspecified,NAD83,CT,WATERBURY,6900,CT6900-00_05-INTO,NULL,Initial Site Number=NR18Pn or alias of =NR18p//site comments:samples collected for what appeared to be a sewage overflow.,5/15/2000 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
15351,Stocking Brook,at Orchard Road,River/Stream,41.5898,-72.801,24000,Interpolation-Map,NAD83,CT,BERLIN,4600,CT4600-01_02,NULL,Initial Site Number=StB030 or alias of =//site comments:Site was sampled by CT Riverwatch as part of a wet/dry weather intensive survey in 2000,12/18/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
16161,Jeremy River,approximately 100 feet above parking lot area behind RT 2 - exit 16 (RT 149)Commuter Parking Lot,River/Stream,41.59,-72.394,24000,Interpolation-Map,NAD83,CT,COLCHESTER,4705,CT4705-00_02,NULL,Initial Site Number=JB-US or alias of =//site comments:above sewer main break that happen 6/23/07 with 50 000 gallon of raw sewage,7/2/2007 0:00,LizotteT,3/12/2010 0:00,BeaucheneM,,
14902,Steele Brook,75 meters upstream Dam below old STP and Philson Company,River/Stream,41.5901,-73.099,24000,Interpolation-Map,NAD83,CT,WATERTOWN,6912,CT6912-00_02,NULL,Initial Site Number=SB5 or alias of =//site comments:site was established to evaluate potential from impounded oxbow area below philson.,7/11/2002 0:00,BellucciC,3/12/2010 0:00,BeaucheneM,,
18615,West Aspetuck River,300M upstream of Aspetuck Ridge Rd,River/Stream,41.59021,-73.42833,0,Interpolation-Satellite,NAD83,CT,NEW MILFORD,6500,CT6500-00_01,103012465,Established 2013 by HVA as new RBV (Volmon) site; Old Station ID 6908,12/13/2013 14:39,LallyMe,11/17/2021 18:20,BeckerM,,
15518,Shepaug River  tributary to,from mouth to walker road,River/Stream,41.5903,-73.3447,24000,Interpolation-Map,NAD83,CT,ROXBURY,6700,CT6700-23_01,NULL,Initial Site Number=16421 or alias of =//site comments:,7/7/2004 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
19424,Hatchery Brook,Us of Orchard Rd,River/Stream,41.590403,-72.791832,0,Interpolation-Satellite,WGS84,CT,BERLIN,4601,NULL,NULL,IFD,12/21/2016 13:39,HagstromN,12/21/2016 13:39,HagstromN,,
17776,Cold Brook,Upstream White Plains Hill Road,River/Stream,41.590542,-72.077979,0,Interpolation-Satellite,WGS84,CT,NORWICH,3800,NULL,107000180,,3/5/2012 13:16,BeaucheneM,10/5/2021 14:34,BeckerM,,
18770,Lake Pocotopaug,Sears Park Beach,Lake,41.59064,-72.506485,0,Interpolation-Satellite,WGS84,CT,EAST HAMPTON,4709,NULL,NULL,Site established due to blue-green algae bloom that caused the town of East Hampton to issue a swimming advisory on 08/28/2014 and close the beach on 8/29/2014.; PL-5,9/2/2014 10:52,ZaidelP,11/17/2021 18:20,BeckerM,,
14605,Eightmile River,downstream 100 meters Prospect Street,River/Stream,41.5908,-72.9009,24000,GPS-Unspecified,NAD83,CT,SOUTHINGTON,5201,CT5201-00_01,104000093,Initial Site Number=18A or alias of =//site comments:Park at old road on west side of Prospect Street  west of stream crossing. Samoled to confirm reference station.,10/13/1999 0:00,Unknown,12/27/2021 17:18,BeckerM,,
17987,Green River,upstream of clark hill rd.,River/Stream,41.59081,-72.53428,24000,Interpolation-Satellite,NAD83,CT,EAST HAMPTON,4709,needs,NULL,; 19013,12/16/2011 0:00,BeaucheneM,11/17/2021 18:20,BeckerM,,
15340,Sawmill Brook,at Roscommon Drive,River/Stream,41.5909,-72.7152,24000,Interpolation-Map,NAD83,CT,MIDDLETOWN,4604,CT4604-00_01,NULL,Initial Site Number=SaB020 or alias of =//site comments:Site was sampled by CT Riverwatch as part of a wet/dry weather intensive survey in 2002,12/18/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
19910,Frank Atwood Brook,Bridge off Quassapaug Road  North of Swamp Road,River/Stream,41.590903,-73.167003,0,Interpolation-Satellite,WGS84,CT,WOODBURY,6802,NULL,103012405,This headwater was unsampleable because only a small culvert pool was present and heavy agriculture was in the neighboring area.; Inland Fisheries Division. Fish Sample Site.,8/21/2017 9:20,MachowskiE,11/17/2021 18:20,BeckerM,,
15041,East Aspetuck River,behind Aspetuck Village Condos at Southern end,River/Stream,41.5911,-73.4214,24000,Interpolation-Map,NAD83,CT,NEW MILFORD,6502,CT6502-00_01,NULL,Initial Site Number=EA-1 or alias of =//site comments:All low gradient sand bottom undercut banks. Segment was sampled for trout to see if contaminated fish from Hous river are moving upstream.  Sampled behind condos.,6/11/2003 0:00,BeaucheneM,3/12/2010 0:00,BeaucheneM,,
14455,Steele Brook,upstream POTW discharge,River/Stream,41.5913,-73.1026,24000,Interpolation-Map,NAD83,CT,WATERTOWN,6912,CT6912-00_02,NULL,Initial Site Number=NR21A or alias of =12253//site comments:,3/2/1999 0:00,Unknown,3/12/2010 0:00,BeaucheneM,,
