"staSeq","locationName","locationDescription","locationType","ylat","xlong","sourceMapScale","horizCollectMethod","horizRefDatum","stateCd","munName","subBasin","adbSegID","hydroID","stationsCommentTxt","createDate","createUser","lastUpdateDate","lastUpdateUser","Year"
14843,"Sandy Brook","250 meters upstream second bridge crossing on Sandy Brk Rd from Rte 8","River/Stream",41.9904,-73.058,24000,"GPS-Unspecified","NAD83","CT","COLEBROOK",4304,"CT4304-00_01","105002101","Initial Site Number=CT 03-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Large bolder substrate.  Park at pulloff about 250 meters upstream of the second bridge crossing on sandy brook road coming from route 8. FRWA RBV Site 2012  FRWA RBV site fall 2012",2002-04-25 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2002
14843,"Sandy Brook","250 meters upstream second bridge crossing on Sandy Brk Rd from Rte 8","River/Stream",41.9904,-73.058,24000,"GPS-Unspecified","NAD83","CT","COLEBROOK",4304,"CT4304-00_01","105002101","Initial Site Number=CT 03-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Large bolder substrate.  Park at pulloff about 250 meters upstream of the second bridge crossing on sandy brook road coming from route 8. FRWA RBV Site 2012  FRWA RBV site fall 2012",2002-04-25 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2012
14844,"Lake Waramaug Brook","at farm Bridge crossing number 21 route 341","River/Stream",41.7243,-73.3345,24000,"GPS-Unspecified","NAD83","CT","WARREN",6502,"CT6502-01_01",NA,"Initial Site Number=CT 19-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  On the property of Bernard Tanner (College Farm).  Terry Tanner said it was okay to work there.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14845,"Bull Mountain Brook","upstream Camp Flat Rd and Mud Pond Rd intersection","River/Stream",41.6782,-73.4515,24000,"GPS-Unspecified","NAD83","CT","KENT",6016,"CT6016-03_02",NA,"Initial Site Number=CT 27-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14846,"Sawmill Brook","at confluence with spring lake outfall","River/Stream",41.5851,-73.5108,24000,"Interpolation-Map","NAD83","CT","SHERMAN",6401,"CT6401-00_01",NA,"Initial Site Number=CT 35-05 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14848,"Naugatuck River","at RR crossing DS of Mad River Confluence","River/Stream",41.5378,-73.0364,24000,"GPS-Unspecified","NAD83","CT","WATERBURY",6900,"CT6900-00_03",NA,"Initial Site Number=CT 37-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2002
14849,"Limekiln Brook","upstream Rockwell Road","River/Stream",41.3838,-73.3761,24000,"GPS-Unspecified","NAD83","CT","BETHEL",6606,"CT6606-00_03",NA,"Initial Site Number=CT 45-04 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2002
14850,"Bladens River (Bladdens River)","upstream Sanford Road","River/Stream",41.3872,-73.019,24000,"GPS-Unspecified","NAD83","CT","WOODBRIDGE",6919,"CT6919-00_02",NA,"Initial Site Number=CT 47-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2017-02-21 09:56:00,"LallyMe",2002
14852,"Pumpkin Ground Brook","upstream cutspring rd","River/Stream",41.2415,-73.1341,24000,"GPS-Unspecified","NAD83","CT","STRATFORD",6026,"CT6026-00_01",NA,"Initial Site Number=CT 55-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14853,"Norwalk River","adjacent Wilton Jr High/ Middle School","River/Stream",41.2026,-73.4311,24000,"GPS-Unspecified","NAD83","CT","WILTON",7300,"CT7300-00_02",NA,"Initial Site Number=CT 53-04 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2006
14853,"Norwalk River","adjacent Wilton Jr High/ Middle School","River/Stream",41.2026,-73.4311,24000,"GPS-Unspecified","NAD83","CT","WILTON",7300,"CT7300-00_02",NA,"Initial Site Number=CT 53-04 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14854,"Neck River","upstream Route 95","River/Stream",41.2886,-72.6199,24000,"GPS-Unspecified","NAD83","CT","MADISON",5107,"CT5107-00_01",NA,"Initial Site Number=CT 57-04 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Use Green Hill Road for RBP 3 and periphyton (station id 755).",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14856,"Pond Meadow Brook","Adjacent to Abner Lane (at yellow road marker with dep id)","River/Stream",41.3807,-72.5904,24000,"GPS-Unspecified","NAD83","CT","KILLINGWORTH",5105,"CT5105-01_01",NA,"Initial Site Number=CT 49-05 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14857,"Beaver Meadow Brook","adjacent to Beaver Meadow Road","River/Stream",41.4432,-72.5454,24000,"GPS-Unspecified","NAD83","CT","HADDAM",4015,"CT4015-02_01",NA,"Initial Site Number=CT 39-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14858,"Flat Brook","at #30 Finley Hill Rd","River/Stream",41.6801,-72.4673,24000,"GPS-Unspecified","NAD83","CT","MARLBOROUGH",4707,"CT4707-06_01",NA,"Initial Site Number=CT 31-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14859,"Shunock River","upstream route 184","River/Stream",41.4304,-71.8526,24000,"GPS-Unspecified","NAD83","CT","NORTH STONINGTON",1004,"CT1004-00_01",NA,"Initial Site Number=CT 43-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2002
14859,"Shunock River","upstream route 184","River/Stream",41.4304,-71.8526,24000,"GPS-Unspecified","NAD83","CT","NORTH STONINGTON",1004,"CT1004-00_01",NA,"Initial Site Number=CT 43-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2013
14860,"Flat Brook","upstream Baldwin Hill Road","River/Stream",41.4062,-72.0747,24000,"GPS-Unspecified","NAD83","CT","LEDYARD",3000,"CT3000-08_01",NA,"Initial Site Number=CT 51-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2002
14861,"Latimer Brook","between Brook Bend cul-de-sac and Robin Drive cul-de-sac","River/Stream",41.4209,-72.2209,24000,"GPS-Unspecified","NAD83","CT","MONTVILLE",2202,"CT2202-00_02",NA,"Initial Site Number=CT 41-05 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2015-11-12 11:22:00,"Unknown",2002
14862,"Bentley Brook","at Gifford Lane","River/Stream",41.5582,-72.1366,24000,"GPS-Unspecified","NAD83","CT","BOZRAH",3900,"CT3900-09_01",NA,"Initial Site Number=CT 33-04 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2002
14863,"Rocky Brook","adjacent to East Thompson Road","River/Stream",42.0134,-71.802,24000,"GPS-Unspecified","NAD83","CT","THOMPSON",3401,"CT3401-00_02","109001866","Initial Site Number=CT 09-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2015
14863,"Rocky Brook","adjacent to East Thompson Road","River/Stream",42.0134,-71.802,24000,"GPS-Unspecified","NAD83","CT","THOMPSON",3401,"CT3401-00_02","109001866","Initial Site Number=CT 09-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2002
14863,"Rocky Brook","adjacent to East Thompson Road","River/Stream",42.0134,-71.802,24000,"GPS-Unspecified","NAD83","CT","THOMPSON",3401,"CT3401-00_02","109001866","Initial Site Number=CT 09-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2009
14865,"Skungamaug River","downstream Old Cathole Road","River/Stream",41.8737,-72.3514,24000,"GPS-Unspecified","NAD83","CT","TOLLAND",3106,"CT3106-00_01",NA,"Initial Site Number=CT 15-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2014
14865,"Skungamaug River","downstream Old Cathole Road","River/Stream",41.8737,-72.3514,24000,"GPS-Unspecified","NAD83","CT","TOLLAND",3106,"CT3106-00_01",NA,"Initial Site Number=CT 15-02 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14866,"Stickney Hill Brook","upstream Brown road","River/Stream",41.9833,-72.2179,24000,"GPS-Unspecified","NAD83","CT","UNION",3104,"CT3104-01_01","107003475","Initial Site Number=CT 07-06 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2021-10-05 14:34:45,"BeckerM",2014
14866,"Stickney Hill Brook","upstream Brown road","River/Stream",41.9833,-72.2179,24000,"GPS-Unspecified","NAD83","CT","UNION",3104,"CT3104-01_01","107003475","Initial Site Number=CT 07-06 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2021-10-05 14:34:45,"BeckerM",2015
14866,"Stickney Hill Brook","upstream Brown road","River/Stream",41.9833,-72.2179,24000,"GPS-Unspecified","NAD83","CT","UNION",3104,"CT3104-01_01","107003475","Initial Site Number=CT 07-06 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2021-10-05 14:34:45,"BeckerM",2012
14866,"Stickney Hill Brook","upstream Brown road","River/Stream",41.9833,-72.2179,24000,"GPS-Unspecified","NAD83","CT","UNION",3104,"CT3104-01_01","107003475","Initial Site Number=CT 07-06 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-04-25 00:00:00,"BeaucheneM",2021-10-05 14:34:45,"BeckerM",2002
14878,"Mashamoquet Brook","adjacent route 101 (US confluence with White Brook)","River/Stream",41.8485,-71.9306,24000,"GPS-Unspecified","NAD83","CT","POMFRET",3710,"CT3710-00_01","109002775","Initial Site Number=CT 17-08 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-22 00:00:00,"Unknown",2021-10-05 14:34:45,"BeckerM",2002
14879,"Hop River","adjacent route 6 at andover auto parts","River/Stream",41.734,-72.3565,24000,"GPS-Unspecified","NAD83","CT","ANDOVER",3108,"CT3108-00_01",NA,"Initial Site Number=CT 23-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-22 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2015
14879,"Hop River","adjacent route 6 at andover auto parts","River/Stream",41.734,-72.3565,24000,"GPS-Unspecified","NAD83","CT","ANDOVER",3108,"CT3108-00_01",NA,"Initial Site Number=CT 23-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-22 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2002
14879,"Hop River","adjacent route 6 at andover auto parts","River/Stream",41.734,-72.3565,24000,"GPS-Unspecified","NAD83","CT","ANDOVER",3108,"CT3108-00_01",NA,"Initial Site Number=CT 23-01 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-22 00:00:00,"Unknown",2010-03-12 00:00:00,"BeaucheneM",2014
14880,"Sages Ravine Brook","500 feet upstream route 41","River/Stream",42.0495,-73.4301,24000,"GPS-Unspecified","NAD83","CT","SALISBURY",6001,"CT6001-00_02","103003192","Initial Site Number=CT 01-08 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-28 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2002
14880,"Sages Ravine Brook","500 feet upstream route 41","River/Stream",42.0495,-73.4301,24000,"GPS-Unspecified","NAD83","CT","SALISBURY",6001,"CT6001-00_02","103003192","Initial Site Number=CT 01-08 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-28 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2016
14880,"Sages Ravine Brook","500 feet upstream route 41","River/Stream",42.0495,-73.4301,24000,"GPS-Unspecified","NAD83","CT","SALISBURY",6001,"CT6001-00_02","103003192","Initial Site Number=CT 01-08 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.",2002-05-28 00:00:00,"Unknown",2021-12-27 17:18:19,"BeckerM",2011
14885,"Pequabuck River","at Jacob street & southern end of Rockwell park","River/Stream",41.6743,-72.956,24000,"Interpolation-Map","NAD83","CT","BRISTOL",4315,"CT4315-00_05","105001051","Initial Site Number= or alias of =//site comments:sampled to obtain 5 white suckers for upstream comparison of pcb in tissue.",2002-06-18 00:00:00,"BeaucheneM",2021-10-05 14:34:45,"BeckerM",2014
14888,"Ekonk Brook","between buildings 6 & 7 at condos Gorman Street","River/Stream",41.7109,-71.8778,24000,"GPS-Unspecified","NAD83","CT","PLAINFIELD",3503,"CT3503-00_01","109003452","Initial Site Number=CT 25-03 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Site replaced 25-02 White Brook.",2002-07-01 00:00:00,"BeaucheneM",2021-12-27 17:18:19,"BeckerM",2014
14888,"Ekonk Brook","between buildings 6 & 7 at condos Gorman Street","River/Stream",41.7109,-71.8778,24000,"GPS-Unspecified","NAD83","CT","PLAINFIELD",3503,"CT3503-00_01","109003452","Initial Site Number=CT 25-03 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Site replaced 25-02 White Brook.",2002-07-01 00:00:00,"BeaucheneM",2021-12-27 17:18:19,"BeckerM",2009
14888,"Ekonk Brook","between buildings 6 & 7 at condos Gorman Street","River/Stream",41.7109,-71.8778,24000,"GPS-Unspecified","NAD83","CT","PLAINFIELD",3503,"CT3503-00_01","109003452","Initial Site Number=CT 25-03 or alias of =//site comments:Site was selected by EPA wadeable probabalistic monitoring.  Site replaced 25-02 White Brook.",2002-07-01 00:00:00,"BeaucheneM",2021-12-27 17:18:19,"BeckerM",2002
14923,"Naugatuck River","upstream Reynolds Bridge adjacent to on RTE 8 on ramp","River/Stream",41.6596,-73.0779,24000,"Interpolation-Map","NAD83","CT","THOMASTON",6900,"CT6900-00_06",NA,"Initial Site Number=NR14 or alias of =//site comments:site for benthos only",2002-08-06 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",1997
14923,"Naugatuck River","upstream Reynolds Bridge adjacent to on RTE 8 on ramp","River/Stream",41.6596,-73.0779,24000,"Interpolation-Map","NAD83","CT","THOMASTON",6900,"CT6900-00_06",NA,"Initial Site Number=NR14 or alias of =//site comments:site for benthos only",2002-08-06 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",1991
14968,"Lily Brook","at Mouth","River/Stream",41.5742,-72.9878,24000,"Interpolation-Map","NAD83","CT","WOLCOTT",6914,"NOSEG",NA,"Initial Site Number=11 or alias of =//site comments:Site added as part of a 1-day benthic RBP I protocol assessment; some may want to call it french brook but according to basin number in the gazeteer it is lily brook",2002-11-21 00:00:00,"BeaucheneM",2021-11-17 18:20:50,"BeckerM",2004
14969,"Mad River","upstream confluence with Finch Brook","River/Stream",41.5744,-72.9884,24000,"Interpolation-Map","NAD83","CT","WOLCOTT",6914,"CT6914-00_03b",NA,"Initial Site Number=12 or alias of =//site comments:Site added as part of a 1-day benthic RBP I protocol assessment",2002-11-21 00:00:00,"BeaucheneM",2010-03-12 00:00:00,"BeaucheneM",2004
